step,solve_rate,response_length,reward,kl_div,timing_s/agent_loop/slowest/num_preempted,val-aux/num_turns/min,_timestamp,timing_s/adv,actor/grad_norm,timing_s/stop_profile,response_length_non_aborted/max,critic/advantages/mean,response_length/clip_ratio,actor/lr,critic/returns/min,perf/total_num_tokens,timing_s/agent_loop/tool_calls/min,global_seqlen/mean,timing_s/values,critic/returns/mean,timing_s/agent_loop/generate_sequences/mean,perf/time_per_step,timing_s/ref,timing_s/testing,perf/mfu/actor_infer,timing_s/agent_loop/num_preempted/mean,critic/rewards/max,timing_s/agent_loop/generate_sequences/max,critic/values/min,val-aux/num_turns/mean,timing_s/agent_loop/slowest/response_length,critic/returns/max,num_turns/max,prompt_length/clip_ratio,perf/max_memory_reserved_gb,response_length_non_aborted/min,response_length_non_aborted/mean,timing_per_token_ms/update_critic,_step,actor/reward_kl_penalty,perf/throughput,num_turns/mean,timing_s/update_actor,timing_per_token_ms/update_actor,timing_s/update_critic,timing_s/agent_loop/num_preempted/max,actor/pg_loss,num_turns/min,global_seqlen/balanced_max,training/epoch,response_length/min,timing_s/step,timing_s/start_profile,perf/max_memory_allocated_gb,critic/lr,timing_s/agent_loop/slowest/tool_calls,response_length_non_aborted/clip_ratio,timing_per_token_ms/gen,response_length/max,global_seqlen/minmax_diff,actor/entropy,response/aborted_ratio,global_seqlen/max,critic/advantages/min,timing_s/agent_loop/slowest/prompt_length,critic/score/min,timing_s/agent_loop/generate_sequences/min,timing_s/agent_loop/tool_calls/mean,actor/pg_clipfrac,critic/values/max,timing_s/agent_loop/tool_calls/max,actor/ppo_kl,critic/vf_loss,critic/vpred_mean,critic/rewards/min,perf/cpu_memory_used_gb,timing_per_token_ms/values,timing_s/old_log_prob,prompt_length/mean,timing_per_token_ms/ref,prompt_length/max,critic/grad_norm,timing_s/reward,critic/values/mean,actor/reward_kl_penalty_coeff,timing_s/agent_loop/num_preempted/min,_runtime,global_seqlen/balanced_min,global_seqlen/min,timing_s/agent_loop/slowest/generate_sequences,val-aux/num_turns/max,perf/mfu/critic,timing_per_token_ms/adv,critic/score/max,critic/vf_explained_var,val-aux/openai/gsm8k/reward/mean@1,timing_s/save_checkpoint,perf/mfu/actor,prompt_length/min,timing_s/gen,timing_s/update_weights,critic/vf_clipfrac,critic/rewards/mean,actor/pg_clipfrac_lower,critic/advantages/max
333,,5.3828125,0.15625,0.0,-1.0,,1774995220.7432468,0.0324818940134719,40.06414985656738,4.133302718400955e-05,9.0,-2.076214089541395e-09,0.0,1e-06,-0.0252599865198135,27604.0,0.0,13802.0,2.186117809964344,0.1413860768079757,0.1773686611827543,31.83932781801559,3.2329500829800963,,0.0,-1.0,0.9984154105186462,0.2101443379651755,-0.05322265625,,8.0,0.9999904036521912,2.0,0.0,23.9453125,4.0,5.3828125,0.2882111184964319,333.0,1.2201544046401978,433.48905099028,2.0,11.31449394999072,0.4098860291983306,7.955779714975506,-1.0,0.0018647852120921,2.0,13802.0,11.0,4.0,31.83932781801559,8.488900493830442e-05,18.392276287078857,1e-05,0.0,0.0,0.542259082017015,9.0,10.0,0.153194859623909,0.0,13807.0,-3.637753963470459,90.0,0.0,0.1046986730070784,0.0,0.0152523417491465,0.9375,0.0,0.0040130213806151,0.1238275746345607,0.1451049463357776,-0.0252599790692329,52.22649002075195,0.0791956893915499,3.776831653085537,102.4453125,0.1171188988182907,175.0,8.298772066831589,9.665032848715782e-06,0.1240234375,0.001,-1.0,6062.667977102,13802.0,13797.0,0.2101443379651755,,0.0,0.0011767096802445,1.0,0.5086159706115723,,,0.0,67.0,0.7472330150194466,2.5528942979872227,0.0,0.1498270630836486,0.0,3.975422143936157
334,,5.63671875,0.16015625,0.0,-1.0,,1774995252.6599574,0.0325696470681577,60.87785482406616,4.2374012991786e-05,31.0,6.9394179291748515e-09,0.0,1e-06,-0.0239441357553005,27679.0,0.0,13839.5,2.2434831199934706,0.1545513570308685,0.17230133792782,31.911083168000918,3.2246217450592667,,0.0,-1.0,1.0003671646118164,0.2305254460079595,-0.018798828125,,31.0,1.0025606155395508,2.0,0.0,23.9453125,4.0,5.63671875,0.2875493174614163,334.0,1.2414088249206543,433.68944661451246,2.0,11.36337184603326,0.4105412712176473,7.959077558014542,-1.0,0.0718437965260818,2.0,13840.0,11.0,4.0,31.911083168000918,3.0655995942652225e-05,18.392276287078857,1e-05,0.0,0.0,0.5033663208599636,31.0,145.0,0.145537331700325,0.0,13912.0,-4.89384651184082,101.0,0.0,0.0974643399240449,0.0,0.0130210518254898,1.34375,0.0,-0.0009800125563401,0.131345783767756,0.1897847971995361,-0.0239441357553005,52.23096084594727,0.0810536189888894,3.7832472699228674,102.484375,0.1165006591661283,169.0,13.96638822555542,1.0606017895042896e-05,0.28125,0.001,-1.0,6108.343978457,13839.0,13767.0,0.2305254460079595,,0.0,0.0011766916098181,1.0,0.5933412313461304,,,0.0,70.0,0.7263576010009274,2.545278387959115,0.0,0.1533675044775009,0.0,4.262646675109863
335,0.070507960576194,5.46875,0.15234375,0.0,-1.0,2.0,1774995298.335857,0.0281851430190727,25.36765050888061,9.2450063675642e-05,28.0,6.1307634524609975e-09,0.0,1e-06,-0.0354503616690635,28540.0,0.0,14270.0,2.195083900936879,0.1382176578044891,0.1797850998541434,43.829948836006224,3.2970268529606983,1.840391153935343,0.0,-1.0,0.998224675655365,0.2466606009984389,-0.2578125,2.0,28.0,0.999994456768036,2.0,0.0,23.9453125,4.0,5.46875,0.2790784476176113,335.0,1.225953221321106,325.576469491044,2.0,11.39279517007526,0.3991869365828752,7.964898895006627,-1.0,0.0283126948039154,2.0,14270.0,11.0,4.0,43.829948836006224,3.04860295727849e-05,18.392276287078857,1e-05,0.0,0.0,0.5375392899648952,28.0,94.0,0.2069035619497299,0.0,14317.0,-4.527318954467773,84.0,0.0,0.1427879850380122,0.0,0.0097687410307116,1.1953125,0.0,0.0023906069254735,0.1129792561987415,0.1350527974209399,-0.0354503616690635,52.23999786376953,0.0769125403271506,3.7813960269559175,106.015625,0.1155230151703117,215.0,5.773338794708252,1.197808887809515e-05,0.1337890625,0.001,-1.0,6140.308855106,14270.0,14223.0,0.2466606009984389,2.0,0.0,0.000987566328629,1.0,0.5170767307281494,0.070507960576194,11.571098799002357,0.0,70.0,0.7525550059508532,2.803970257053152,0.0,0.1457932740449905,0.0,4.3350911140441895
336,,5.45703125,0.1484375,0.0,-1.0,,1774995330.3008225,0.0327311820583418,31.12104892730713,4.432699643075466e-05,10.0,-6.826587739539036e-09,0.0,1e-06,-0.0289200767874717,27982.0,0.0,13991.0,2.2603953040670604,0.1303603947162628,0.166032856415768,31.949329595896412,3.2105427170172334,,0.0,-1.0,0.9979955554008484,0.1952478180173784,-0.09228515625,,9.0,1.0001988410949707,2.0,0.0,23.9453125,4.0,5.45703125,0.2840388273890109,336.0,1.279144287109375,437.912162069185,2.0,11.303988598985596,0.4039735758339503,7.947974467999302,-1.0,-0.0108036714664194,2.0,13991.0,11.0,4.0,31.949329595896412,7.689697667956352e-05,18.392276287078857,1e-05,0.0,0.0,0.5089579370578133,10.0,278.0,0.1350301653146743,0.0,14130.0,-4.123250484466553,87.0,0.0,0.0382882099365815,0.0,0.0128422121051698,1.0703125,0.0,-0.0018090313860739,0.1635055108199594,0.0556304249403183,-0.0289200916886329,52.23500061035156,0.0807803339313508,3.80815471499227,103.84765625,0.1147359987498117,183.0,15.935742735862732,1.1506956070661545e-05,0.162109375,0.001,-1.0,6172.332274968,13991.0,13852.0,0.1952478180173784,,0.0,0.0011697227524244,1.0,0.4585651159286499,,,0.0,65.0,0.7110142380697653,2.631303894915618,0.0,0.1415813118219375,0.0006510416860692,4.2107343673706055
337,,5.52734375,0.15234375,0.0,-1.0,,1774995362.324293,0.0331315780058503,27.36642408370972,6.309500895440578e-05,21.0,3.369873935454848e-09,0.0,1e-06,-0.0342457816004753,28734.0,0.0,14367.0,2.190084506990388,0.1301584243774414,0.1807003923172487,32.01442412205506,3.25816432305146,,0.0,-1.0,0.998156487941742,0.216669651097618,-0.1611328125,,21.0,0.9999756813049316,2.0,0.0,23.9453125,4.0,5.52734375,0.2780045182040951,337.0,1.258407473564148,448.76646680339405,2.0,11.319747830042616,0.3939496008228098,7.98818182607647,-1.0,-0.0248471002560108,2.0,14367.0,11.0,4.0,32.01442412205506,3.717606887221336e-05,18.392276287078857,1e-05,0.0,0.0,0.5116413222369162,21.0,620.0,0.2169007211923599,0.0,14677.0,-3.379789113998413,90.0,0.0,0.1153131789760664,0.0,0.0230109037947841,0.76171875,0.0,0.008091954037809,0.156718102763989,0.1831391566083766,-0.0342457741498947,52.211517333984375,0.076219270097807,3.851884289993905,106.71484375,0.1133905590259434,216.0,21.56669771671295,9.554089047014712e-06,0.0128173828125,0.001,-1.0,6204.12994182,14367.0,14057.0,0.216669651097618,,0.0,0.0011530444075259,1.0,0.5275455713272095,,,0.0,69.0,0.7239724709652364,2.608170952065848,0.0,0.1455908119678497,0.0,4.165260314941406
338,,5.5,0.16015625,0.0,-1.0,,1774995394.1218092,0.0325155360624194,28.639923572540283,4.160299431532621e-05,10.0,-2.3706393292854955e-08,0.0,1e-06,-0.0334193110466003,27689.0,0.0,13844.5,2.1915223449468613,0.1477345824241638,0.1757224969296658,31.792715750052597,3.222007932025008,,0.0,-1.0,0.9992237091064452,0.2096209500450641,0.1904296875,,8.0,0.9999902248382568,2.0,0.0,23.9453125,4.0,5.5,0.2885522864317474,338.0,1.307832956314087,435.4613839485259,2.0,11.303816836909393,0.4082421480338543,7.989724259008653,-1.0,-0.0124227846972644,2.0,13845.0,11.0,4.0,31.792715750052597,2.2002961486577988e-05,18.392276287078857,1e-05,0.0,0.0,0.5119426363803954,10.0,25.0,0.1512546986341476,0.0,13857.0,-2.668052673339844,83.0,0.0,0.1406988000962883,0.0,0.0171653509605675,1.0546875,0.0,-9.021128812491952e-05,0.2073953213039203,0.2118677013786509,-0.0334193259477615,52.214202880859375,0.07914776066116,3.78380296099931,102.66015625,0.1163641854897254,212.0,21.571982383728027,1.2318952940404417e-05,0.34765625,0.001,-1.0,6236.027172981,13844.0,13832.0,0.2096209500450641,,0.0,0.0011743124006796,1.0,0.3748335838317871,,,0.0,66.0,0.7208152320235968,2.515455085900612,0.0,0.1531344950199127,0.0,3.378293991088867
339,,5.5,0.14453125,0.0,-1.0,,1774995426.019071,0.0229023719439283,33.791765213012695,4.4347019866108894e-05,9.0,5.4863367182633744e-08,0.0,1e-06,-0.0245892852544784,27971.0,0.0,13985.5,2.1911853950005025,0.1313267648220062,0.1785013088215237,31.8917081640102,3.238438832922838,,0.0,-1.0,0.9974119067192078,0.2125233020633459,-0.21484375,,8.0,0.9999802708625792,2.0,0.0,23.9453125,4.0,5.5,0.284385182401486,339.0,1.3032406568527222,438.5309161891379,2.0,11.33640632906463,0.4052914207237721,7.954537936951965,-1.0,0.0021943961328361,2.0,13986.0,11.0,4.0,31.8917081640102,2.621905878186226e-05,18.392276287078857,1e-05,0.0,0.0,0.5166798792660384,9.0,521.0,0.1518458276987075,0.0,14246.0,-2.712563753128052,109.0,0.0,0.1122136919293552,0.0,0.0104603848885744,0.60546875,0.0,-0.0008085569456852,0.1926267779999761,-0.0363873531350691,-0.0245892889797687,52.2333869934082,0.0783377567838297,3.779248625971377,103.76171875,0.1157784431347766,182.0,26.9640052318573,1.0245013982057571e-05,-0.078125,0.001,-1.0,6280.855069848,13985.0,13725.0,0.2125233020633459,,0.0,0.0008187898875238,1.0,0.4388303756713867,,,0.0,67.0,0.7274852700065821,2.600259240018204,0.0,0.1375117748975753,0.0,3.736197471618652
340,0.0682335102350265,5.40234375,0.13671875,0.0,-1.0,2.0,1774995470.8469708,0.0267578560160473,49.884154081344604,6.134307477623224e-05,11.0,1.5515308149360862e-08,0.0,1e-06,-0.023148313164711,28278.0,0.0,14139.0,2.1936097430298105,0.119914710521698,0.1792567794896058,42.976093883044086,3.2222600920358677,1.8462073089322075,0.0,-1.0,0.997414231300354,0.2143108689924702,0.0732421875,2.0,9.0,0.9999869465827942,2.0,0.0,23.9453125,4.0,5.40234375,0.2837843839026117,340.0,1.2042977809906006,328.9968613359355,2.0,11.379180916002952,0.402404021359465,8.024854807998054,-1.0,-0.0343463455792516,2.0,14139.0,11.0,4.0,42.976093883044086,2.901395782828331e-05,18.392276287078857,1e-05,0.0,0.0,0.5270297765672551,11.0,210.0,0.1578546017408371,0.0,14244.0,-3.1507725715637207,136.0,0.0,0.0638703070580959,0.0,0.0163651842158287,0.87109375,0.0,-0.0037870538203605,0.1507069049403071,0.2808460132218897,-0.0231483168900012,52.23741912841797,0.0775730158791219,3.7852237100014463,105.05859375,0.1139493631811255,194.0,25.082818508148197,1.0105082765221596e-05,0.2265625,0.001,-1.0,6312.886619152,14139.0,14034.0,0.2143108689924702,2.0,0.0,0.0009462428748867,1.0,0.5575938820838928,0.0682335102350265,10.766807233099826,0.0,68.0,0.7288821809925139,2.8068799839820717,0.0,0.1303372532129287,0.0,4.425394058227539
341,,5.4140625,0.1484375,0.0,-1.0,,1774995502.878489,0.0333710720296949,26.979093551635746,4.306505434215069e-05,9.0,4.128460240337972e-09,0.0,1e-06,-0.0243594646453857,28011.0,0.0,14005.5,2.1884943089680746,0.1330697685480117,0.1652904472484806,32.02289726200979,3.2846292071044445,,0.0,-1.0,0.9984201788902284,0.1954813610063865,0.005401611328125,,7.0,0.9999873638153076,2.0,0.0,23.9453125,4.0,5.4140625,0.2864807633815613,341.0,1.2549107074737549,437.3589274389409,2.0,11.314747923985124,0.4039394496442513,8.024612663080916,-1.0,0.0039339595241472,2.0,14006.0,11.0,4.0,32.02289726200979,3.562401980161667e-05,18.392276287078857,1e-05,0.0,0.0,0.5088117799128998,9.0,317.0,0.1560413986444473,0.0,14164.0,-2.5544650554656982,108.0,0.0,0.0413092720555141,0.0,0.0113291891757398,0.88671875,0.0,0.0033072857736442,0.1121802262787241,0.0962602246609094,-0.0243594720959663,52.28786849975586,0.0781298171778256,3.8327876010444015,104.00390625,0.1172621187070952,190.0,6.728359863162041,1.5653902664780617e-05,0.150390625,0.001,-1.0,6344.754136896,14005.0,13847.0,0.1954813610063865,,0.0,0.0011913559683586,1.0,0.5272525548934937,,,0.0,67.0,0.7052131269592792,2.602083792095073,0.0,0.1417408734560012,0.0014724223874509,4.087417125701904
342,,5.47265625,0.12109375,0.0,-1.0,,1774995534.746106,0.0328900939784944,42.04111671447754,4.0862010791897774e-05,11.0,2.501608165061953e-08,0.0,1e-06,-0.0259429216384887,27953.0,0.0,13976.5,2.1882348329527304,0.1009051725268364,0.1736460288639136,31.862298547057435,3.216181186027825,,0.0,-1.0,0.9987738728523254,0.2046389980241656,-0.04541015625,,9.0,0.9999867081642152,2.0,0.0,23.9453125,4.0,5.47265625,0.2852916083773164,342.0,1.25023353099823,438.6532245738048,2.0,11.323227165965363,0.4050809274841828,7.974756328971125,-1.0,0.0320710627129301,2.0,13977.0,11.0,4.0,31.862298547057435,2.4938024580478668e-05,18.392276287078857,1e-05,0.0,0.0,0.5173078872101231,11.0,17.0,0.1492498517036438,0.0,13985.0,-5.0054144859313965,95.0,0.0,0.0614246590994298,0.0,0.0112641995074227,1.2734375,0.0,0.0025487165676167,0.1480143216031137,0.1478427987312898,-0.025942925363779,52.26824188232422,0.078282647048715,3.7789401969639584,103.71875,0.1150567447511116,176.0,9.910744786262512,1.1997995898127556e-05,0.1708984375,0.001,-1.0,6376.730532486,13976.0,13968.0,0.2046389980241656,,0.0,0.0011766212563408,1.0,0.4136000871658325,,,0.0,68.0,0.7247483499813825,2.580568587058224,0.0,0.1143917292356491,0.0,4.293448448181152
343,,5.4921875,0.1328125,0.0,-1.0,,1774995566.7224743,0.0322810119250789,59.999223947525024,8.345593232661486e-05,9.0,-7.461179230006111e-09,0.0,1e-06,-0.0351656675338745,27682.0,0.0,13841.0,2.1915498949820176,0.1185553669929504,0.1790811380456034,31.97100627596956,3.2210914089810103,,0.0,-1.0,0.9982403516769408,0.2147648719837889,-0.251953125,,8.0,0.9999803900718688,2.0,0.0,23.9453125,4.0,5.4921875,0.2874662143974427,343.0,1.1917253732681274,432.9235020169929,2.0,11.37137292395346,0.410785814751588,7.957639746950008,-1.0,0.0158534263027831,2.0,13841.0,11.0,4.0,31.97100627596956,2.58289510384202e-05,18.392276287078857,1e-05,0.0,0.0,0.5199253400304166,9.0,112.0,0.1455968618392944,0.0,13897.0,-4.898021697998047,97.0,0.0,0.0857737399637699,0.0,0.0163514745072461,1.296875,0.0,-0.0009547111824304,0.128541509155184,0.107046894801897,-0.0351657420396804,52.27965545654297,0.0791687701387911,3.79050621506758,102.640625,0.1163605017332927,183.0,8.400166869163513,9.994953870773315e-06,0.0289306640625,0.001,-1.0,6410.023806579,13841.0,13785.0,0.2147648719837889,,0.0,0.0011661372706119,1.0,0.3771492838859558,,,0.0,68.0,0.7310150280827656,2.6331605890300125,0.0,0.1263485848903656,0.0,4.025046348571777
344,,7.48046875,0.16015625,0.0,-1.0,,1774995600.015757,0.0325347570469602,20.23112273216248,4.852295387536287e-05,512.0,-1.095604940104522e-08,0.00390625,1e-06,-0.0371703281998634,28630.0,0.0,14315.0,2.255888227955438,0.0986002013087272,0.1841472676178455,33.28370494302362,3.213130306918174,,0.0,-1.0,0.999187171459198,1.4653414759086445,-0.12353515625,,512.0,0.9999785423278807,2.0,0.0,23.9453125,4.0,7.48046875,0.2778102424741637,344.0,1.1552677154541016,430.0903407389589,2.0,11.340160734951496,0.3960936337740655,7.953707242035307,-1.0,-0.708589865709655,2.0,14457.0,11.0,4.0,33.28370494302362,4.096201155334711e-05,18.392276287078857,1e-05,0.0,0.00390625,1.0316596824831423,512.0,1134.0,0.4550794064998626,0.0,14882.0,-3.676766157150269,95.0,0.0,0.055063214036636,0.0,0.015892953670118,1.0234375,0.0,0.0019415641818341,0.1660484266976709,0.1700895409012446,-0.0371705293655395,52.28255844116211,0.0787945591322192,3.795981985982508,104.35546875,0.1122294902870476,238.0,9.455489456653597,9.474926628172398e-06,0.12109375,0.001,-1.0,6451.762448716,14173.0,13748.0,1.4653414759086445,,0.0,0.0011363869034914,1.0,0.324496865272522,,,0.0,62.0,1.9756282919552175,2.675079753971658,0.0,0.1537803560495376,0.0007812500116415,4.321385383605957
345,0.0735405610310841,5.6171875,0.13671875,0.0,-1.0,2.0,1774995641.754222,0.0222785290097817,40.79084825515747,8.273508865386248e-05,16.0,-5.6371569634450225e-09,0.0,1e-06,-0.023195780813694,27859.0,0.0,13929.5,2.1906041119946167,0.1256324648857116,0.1706333538713806,39.865335537004285,3.225737892906181,1.8658613739535213,0.0,-1.0,0.997836410999298,0.2028445790056139,-0.0191650390625,2.0,16.0,0.9999796748161316,2.0,0.0,23.9453125,4.0,5.6171875,0.2861542408559004,345.0,1.2065377235412598,349.4138406804626,2.0,11.365876244031824,0.4079786153139676,7.971970996004529,-1.0,-0.021893382188864,2.0,13930.0,11.0,4.0,39.865335537004285,4.89639351144433e-05,18.392276287078857,1e-05,0.0,0.0,0.4995387586375105,16.0,323.0,0.1511185616254806,0.0,14091.0,-3.090712547302246,112.0,0.0,0.0559810230042785,0.0,0.0152415020857006,0.87890625,0.0,-0.0023470292544516,0.1395227227185387,0.0960973554756492,-0.0231957845389843,52.29092788696289,0.0786318285650819,3.78969646000769,103.20703125,0.1157880000325274,196.0,13.30096435546875,9.743962436914444e-06,0.18359375,0.001,-1.0,6483.571894119,13929.0,13768.0,0.2028445790056139,2.0,0.0,0.0007996887544341,1.0,0.4444371461868286,0.0735405610310841,7.995903878007084,0.0,65.0,0.7183367349207401,2.544449319015257,0.0,0.1301839649677276,0.0007267441833391,4.09536075592041
346,,5.56640625,0.1640625,0.0,-1.0,,1774995673.5636122,0.0337041970342397,33.35532808303833,6.264506373554468e-05,9.0,-6.357828929992593e-09,0.0,1e-06,-0.0223957896232604,28267.0,0.0,14133.5,2.1959539339877665,0.1457238495349884,0.1704587847902985,31.802494317060336,3.2167453810106963,,0.0,-1.0,0.9987645745277404,0.2011715380940586,-0.00860595703125,,8.0,0.999969244003296,2.0,0.0,23.9453125,4.0,5.56640625,0.2816511197146115,346.0,1.180142879486084,444.4148266828912,2.0,11.350989304017276,0.4015632824147336,7.961432200972922,-1.0,-0.0275732823647558,2.0,14134.0,11.0,4.0,31.802494317060336,2.9583927243947983e-05,18.392276287078857,1e-05,0.0,0.0,0.4985164561750073,9.0,455.0,0.1335213482379913,0.0,14361.0,-2.541085720062256,98.0,0.0,0.0874252410139888,0.0,0.0167251127422787,0.69921875,0.0,0.0062548589871767,0.157800959830638,0.2285026567988097,-0.022395784035325,52.32368469238281,0.0776861334413898,3.7781809959560633,104.8515625,0.1137986125521171,189.0,13.640159726142883,1.0325922630727293e-05,0.13671875,0.001,-1.0,6515.542191597,14133.0,13906.0,0.2011715380940586,,0.0,0.0011923514003693,1.0,0.4576761722564697,,,0.0,65.0,0.7103859500493854,2.508320898981765,0.0,0.1576025485992431,0.0007440476329065,3.696637153625488
347,,5.31640625,0.1484375,0.0,-1.0,,1774995705.5341442,0.0229909470072016,44.50489091873169,4.1934079490602016e-05,12.0,-4.204295134258018e-09,0.0,1e-06,-0.0247623845934867,28485.0,0.0,14242.5,2.2327451941091567,0.1281037628650665,0.1794885522240292,31.965137891005725,3.208236615988426,,0.0,-1.0,0.9985561370849608,0.2113904010038823,-0.0027008056640625,,8.0,1.0030183792114258,2.0,0.0,23.9453125,4.0,5.31640625,0.2792473995439513,347.0,1.1932204961776731,445.56354014688986,2.0,11.317251325934194,0.3973056459868069,7.954362176009454,-1.0,0.0065723471343517,2.0,14243.0,11.0,4.0,31.965137891005725,2.364593092352152e-05,18.392276287078857,1e-05,0.0,0.0,0.538024229947327,12.0,73.0,0.1317659020423889,0.0,14279.0,-2.968003034591675,145.0,0.0,0.1163298370083794,0.0,0.021235468564555,0.8125,0.0,0.0047128004953265,0.151270655420376,0.0567790487257298,-0.0247623771429061,52.2830810546875,0.0783831909464334,3.845292301033624,105.953125,0.1126289842369115,182.0,13.097992777824402,1.041602808982134e-05,0.1728515625,0.001,-1.0,6547.790588688,14242.0,14206.0,0.2113904010038823,,0.0,0.0008071246974618,1.0,0.4071570038795471,,,0.0,68.0,0.7322509769583121,2.6103573930449784,0.0,0.1423094868659973,0.0015079941949807,3.7297523021698
348,,5.8828125,0.125,0.0,-1.0,,1774995737.7825105,0.0327796990750357,35.885111808776855,4.472804721444845e-05,119.0,6.0158740211591075e-09,0.0,1e-06,-0.0300357118248939,27807.0,0.0,13903.5,2.1955884229391813,0.1004607230424881,0.1812889998423088,32.242753932019696,3.2829513320466504,,0.0,-1.0,0.9986361265182496,0.4758928989758715,-0.1474609375,,119.0,0.9999796152114868,2.0,0.0,23.9453125,4.0,5.8828125,0.2876631586297357,348.0,1.2113927602767944,431.2131658888072,2.0,11.340219474979676,0.4078188756420928,7.999049452017061,-1.0,-0.0303120978642255,2.0,13904.0,11.0,4.0,32.242753932019696,3.2257987186312675e-05,18.392276287078857,1e-05,0.0,0.0,0.6535400199434246,119.0,79.0,0.3625281453132629,0.0,13943.0,-3.0898265838623047,104.0,0.0,0.0530314119532704,0.0,0.0195709386607632,0.83984375,0.0,0.0069369460979942,0.1607991914497688,0.1781506967236055,-0.0300356987863779,52.30047607421875,0.0789581192843234,3.779623719980009,102.73828125,0.1180620466805714,173.0,14.547339797019958,1.046608667820692e-05,0.07080078125,0.001,-1.0,6579.997804884,13903.0,13864.0,0.4758928989758715,,0.0,0.0011788290385527,1.0,0.3174898624420166,,,0.0,56.0,0.9842312700347976,2.585251959040761,0.0,0.1184141263365745,0.0,4.1636176109313965
349,,5.49609375,0.1640625,0.0,-1.0,,1774995769.9895172,0.042548369965516,44.39776039123535,5.056604277342558e-05,9.0,2.2028725510381264e-09,0.0,1e-06,-0.0256260782480239,28217.0,0.0,14108.5,2.198176771984436,0.1564901918172836,0.1721166619768155,31.81552537006792,3.2353291410254315,,0.0,-1.0,0.998737335205078,0.204944561002776,-0.08251953125,,8.0,1.0000431537628174,2.0,0.0,23.9453125,4.0,5.49609375,0.281795304605488,349.0,1.269705295562744,443.4470226687909,2.0,11.370052639977075,0.4029504426401487,7.951418110053055,-1.0,0.0084739150479435,2.0,14109.0,12.0,4.0,31.81552537006792,0.0002722420031204,18.392276287078857,1e-05,0.0,0.0,0.5352563973034348,9.0,139.0,0.1456181108951568,0.0,14178.0,-3.799453496932984,104.0,0.0,0.1202762899920344,0.0,0.0167012464953586,0.984375,0.0,0.0082043475667887,0.0990036714574671,0.1603007006087864,-0.0256260875612497,52.01773071289063,0.0779025683802117,3.808935539913364,104.7265625,0.1146588631330556,232.0,6.648228883743286,3.552297130227089e-05,0.1474609375,0.001,-1.0,6622.739461396,14108.0,14039.0,0.204944561002776,,0.0,0.0015078984288023,1.0,0.6556532382965088,,,0.0,66.0,0.7531057510059327,2.3910589579027146,0.0,0.1572203934192657,0.0,4.74711799621582
350,0.0712661106899166,5.2578125,0.15625,0.0,-1.0,2.0,1774995812.731407,0.0330699579790234,30.718055844306942,6.525800563395023e-05,9.0,7.156099712801733e-08,0.0,1e-06,-0.0229169130325317,27711.0,0.0,13855.5,2.256803598953411,0.1411377638578415,0.1777980072815808,40.90184126899112,3.212225286988541,1.822800967958756,0.0,-1.0,0.998427152633667,0.2135477389674633,-0.0018310546875,2.0,6.0,0.999989092350006,2.0,0.0,23.9453125,4.0,5.2578125,0.2868124915730261,350.0,1.2441455125808716,338.75003105310714,2.0,11.313701433944516,0.4082747441068354,7.947860953980125,-1.0,0.0232922123395837,2.0,13856.0,12.0,4.0,40.90184126899112,5.321099888533354e-05,18.392276287078857,1e-05,0.0,0.0,0.5600085520229813,9.0,425.0,0.1344559490680694,0.0,14068.0,-5.567463397979736,120.0,0.0,0.0556885220576077,0.0,0.0076573909609578,1.4140625,0.0,0.0043200012823945,0.0973821912921266,0.1654010111815296,-0.0229169148951768,52.02901840209961,0.0814407130364624,3.7717678289627656,102.98828125,0.1159187790764873,170.0,12.471645832061768,1.0655960068106651e-05,0.255859375,0.001,-1.0,6654.82965048,13855.0,13643.0,0.2135477389674633,2.0,0.0,0.0011933873905316,1.0,0.6706292629241943,0.0712661106899166,9.085888738976792,0.0,65.0,0.7537715110229328,2.4825388500466943,0.0007621950935572,0.1498667448759079,0.0,5.163470268249512
